timestamp,coolant_temp,map,rpm,speed,iat,maf,throttle_pos,ambient_temp,pedal_d,pedal_e
0.781,17,101.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
0.871,17,101.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
0.961,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.051,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.141,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.202,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.291,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.352,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.441,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.531,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.621,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.742,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.802,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.903,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
1.981,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
2.071,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
2.161,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
2.251,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
2.342,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
2.402,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
2.491,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
2.552,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
2.641,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
2.731,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
2.851,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
2.941,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
3.031,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
3.121,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
3.211,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
3.301,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
3.391,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
3.481,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
3.542,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
3.66,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
3.781,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
3.842,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
3.931,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
4.021,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
4.112,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
4.201,17,100.0,0.0,0.0,11.0,0.88,89.0,9.0,14.1,14.5
